0.39294,0.84211,0.75747,0.46714,0.86157,0.62457,0.69856,0.91678,0.27032,0.78779,0.76917,0.48728,0.70302,0.6193,0.69433,TB
0.91731,0.93692,0.93566,0.85848,0.92013,0.84111,0.99424,0.32283,0.26355,0.6527,0.55336,0.17651,0.9355,0.38828,0.68859,TB
0.73715,0.82413,0.85877,0.89547,0.96887,0.77512,0.98598,0.48312,0.28483,0.55518,0.50344,0.18609,0.89435,0.39638,0.76785,TB
0.811,0.89056,0.96337,0.9117,0.94488,0.77575,0.95808,0.3979,0.28364,0.47433,0.26028,0.3326,0.83934,0.33929,0.67533,TB
0.83864,0.87227,0.88009,0.7307,0.95758,0.8196,0.97925,0.43049,0.22189,0.7218,0.53025,0.19901,0.89885,0.47627,0.67119,TB
0.89518,0.94087,0.92519,0.95251,0.9966,0.88723,0.9928,0.31089,0.12358,0.59647,0.5356,0.12598,0.9268,0.28048,0.86395,TB
0.85956,0.89484,0.93096,0.76831,0.92254,0.82584,0.94765,0.43533,0.23338,0.58661,0.44112,0.16196,0.92972,0.45879,0.73934,TB
0.84112,0.99309,0.95818,0.84793,0.92194,0.76085,0.98766,0.42309,0.33904,0.71145,0.75499,0.18622,0.87968,0.33557,0.62465,TB
0.70369,0.93961,0.87898,0.74977,0.94528,0.68044,0.98764,0.48687,0.45172,0.54517,0.3919,0.20787,0.86532,0.33843,0.77167,TB
0.83941,0.96364,0.92899,0.80799,0.96068,0.79652,0.98763,0.39256,0.2676,0.59855,0.3362,0.22362,0.95738,0.26711,0.846,TB
0.80393,0.94196,0.89824,0.85443,0.96078,0.84901,0.98675,0.34789,0.094364,0.74791,0.71052,0.11492,0.92794,0.18793,0.54011,TB
0.88452,0.95053,0.96269,0.83983,0.93361,0.82303,0.98301,0.35081,0.25805,0.58546,0.50316,0.13348,0.83698,0.27811,0.75256,TB
0.81771,0.92967,0.88367,0.88056,0.99142,0.84184,0.99159,0.37946,0.16318,0.57223,0.43138,0.11622,0.9667,0.33128,0.73262,TB
0.70645,0.82636,0.92631,0.85587,0.95122,0.68735,0.97107,0.45899,0.42877,0.60218,0.46565,0.18048,0.88028,0.44515,0.75358,TB
1,0.89299,0.93335,0.89199,0.82709,0.83856,0.97638,0.41093,0.31471,0.61027,0.8027,0.20729,0.82599,0.2406,0.64574,TB
0.64724,0.82468,0.86005,0.78572,0.99108,0.68776,0.9695,0.53746,0.32859,0.60285,0.6261,0.18496,0.85725,0.29771,0.5212,TB
0.82441,0.98181,0.9733,0.8085,0.87999,0.72484,0.986,0.45086,0.43704,0.58161,0.34042,0.27548,0.81079,0.17599,0.69888,TB
0.80355,0.87063,0.9226,0.92399,0.95941,0.77785,0.98627,0.36991,0.27549,0.62408,0.67972,0.23977,0.90413,0.43644,0.80649,TB
0.82387,0.98165,0.91964,0.84022,0.96427,0.8074,0.9831,0.40146,0.22366,0.64276,0.74793,0.14037,0.86793,0.26563,0.60089,TB
0.88377,0.8504,0.96278,0.75071,0.88119,0.79178,0.92872,0.44732,0.32146,0.60669,0.4808,0.15993,0.96403,0.48279,0.55978,TB
0.79425,1,0.9414,0.79336,0.95059,0.75457,0.98097,0.39201,0.33134,0.75757,0.80917,0.17438,0.93265,0.42552,0.77447,TB
0.79518,0.92935,0.94819,0.8566,0.97117,0.79369,0.98339,0.43592,0.24186,0.49401,0.3441,0.13906,0.89501,0.31148,0.70432,TB
0.85237,0.90882,0.96887,0.93894,0.98509,0.82315,0.98563,0.38899,0.2061,0.66594,0.38946,0.23847,0.99399,0.31143,0.70855,TB
0.77663,0.82191,0.92153,0.94597,0.99889,0.76254,0.99152,0.41745,0.26517,0.62085,0.37639,0.25317,0.95759,0.16546,0.70322,TB
